# x, y
1.113070607185363770e+00 5.218194127082824707e-01
-8.413372635841369629e-01 6.123983860015869141e-01
-1.043169379234313965e+00 6.396302580833435059e-01
-1.167632460594177246e+00 6.635570526123046875e-01
1.600831389427185059e+00 5.123339295387268066e-01
1.005426645278930664e+00 5.242124199867248535e-01
1.436002016067504883e+00 5.153138637542724609e-01
-1.080171823501586914e+00 6.459910869598388672e-01
4.336033388972282410e-02 5.535812377929687500e-01
5.681237578392028809e-01 5.354484915733337402e-01
1.526826381683349609e+00 5.136451125144958496e-01
-1.446833610534667969e+00 7.674763798713684082e-01
-7.639682292938232422e-01 6.043047904968261719e-01
-9.119784832000732422e-01 6.207618117332458496e-01
1.294719338417053223e+00 5.180472135543823242e-01
1.510040163993835449e-01 5.492954850196838379e-01
1.846427917480468750e-01 5.480263829231262207e-01
-7.303295731544494629e-01 6.010793447494506836e-01
-1.285367846488952637e+00 6.953427195549011230e-01
1.099614977836608887e+00 5.221113562583923340e-01
-5.453168153762817383e-01 5.857869982719421387e-01
7.094062566757202148e-01 5.315167307853698730e-01
8.069584369659423828e-01 5.289861559867858887e-01
1.543679088354110718e-01 5.491670966148376465e-01
-1.524202585220336914e+00 8.249251246452331543e-01
-1.342553734779357910e+00 7.158958315849304199e-01
1.052520871162414551e+00 5.231491327285766602e-01
1.462912797927856445e+00 5.148123502731323242e-01
3.629277944564819336e-01 5.417824387550354004e-01
7.935029864311218262e-01 5.293273329734802246e-01
-1.268548607826232910e+00 6.900414228439331055e-01
-1.615027070045471191e+00 9.332302808761596680e-01
2.384646385908126831e-01 5.460622906684875488e-01
-9.321616888046264648e-01 6.233544945716857910e-01
3.023781478404998779e-01 5.438205599784851074e-01
-7.404212355613708496e-01 6.020300388336181641e-01
-1.490563988685607910e+00 7.972169518470764160e-01
1.567192792892456055e+00 5.129247307777404785e-01
-1.487200021743774414e+00 7.947002053260803223e-01
-9.792229533195495605e-02 5.597840547561645508e-01
1.708475351333618164e+00 5.104909539222717285e-01
8.204140067100524902e-01 5.286471843719482422e-01
9.314215779304504395e-01 5.259363055229187012e-01
6.690398454666137695e-01 5.326067805290222168e-01
6.421288251876831055e-01 5.333481431007385254e-01
-1.187815666198730469e+00 6.682322025299072266e-01
4.201135337352752686e-01 5.399323105812072754e-01
1.580648303031921387e+00 5.126875042915344238e-01
1.180347919464111328e+00 5.203878283500671387e-01
1.254352927207946777e+00 5.188601016998291016e-01
-7.336934208869934082e-01 6.013947725296020508e-01
-8.144262433052062988e-01 6.094700098037719727e-01
-1.483836174011230469e+00 7.922248840332031250e-01
-4.376729726791381836e-01 5.783821940422058105e-01
-9.489809870719909668e-01 6.255897879600524902e-01
-3.064487315714359283e-02 5.567375421524047852e-01
-1.238273739814758301e+00 6.812127232551574707e-01
-7.437518984079360962e-02 5.586978197097778320e-01
9.852435588836669922e-01 5.246760845184326172e-01
4.873909354209899902e-01 5.378450155258178711e-01
1.661381125450134277e+00 5.112883448600769043e-01
-1.251729249954223633e+00 6.850298047065734863e-01
-3.737594485282897949e-01 5.743863582611083984e-01
-8.615204691886901855e-01 6.146849393844604492e-01
6.925869584083557129e-01 5.319677591323852539e-01
-8.783061057329177856e-02 5.593158602714538574e-01
1.432638287544250488e+00 5.153769254684448242e-01
1.264444708824157715e+00 5.186555385589599609e-01
-6.764739751815795898e-02 5.583913922309875488e-01
7.598643302917480469e-01 5.301903486251831055e-01
-2.223853021860122681e-01 5.659049749374389648e-01
-8.447010517120361328e-01 6.127740740776062012e-01
4.335691034793853760e-01 5.395072698593139648e-01
1.361996889114379883e+00 5.167242288589477539e-01
-3.064820468425750732e-01 5.704619288444519043e-01
-1.510747194290161133e+00 8.132538795471191406e-01
-8.043346405029296875e-01 6.084046959877014160e-01
-4.343090951442718506e-01 5.781651735305786133e-01
3.999644145369529724e-02 5.537208318710327148e-01
2.283731102943420410e-01 5.464248061180114746e-01
6.555843949317932129e-01 5.329759716987609863e-01
-9.119450300931930542e-02 5.594714879989624023e-01
3.158335685729980469e-01 5.433605313301086426e-01
1.341813564300537109e+00 5.171170234680175781e-01
4.537523090839385986e-01 5.388769507408142090e-01
-1.473744630813598633e+00 7.850386500358581543e-01
-5.251336097717285156e-01 5.843269228935241699e-01
-1.631846427917480469e+00 9.613751769065856934e-01
3.831110000610351562e-01 5.411213040351867676e-01
3.494723737239837646e-01 5.422282814979553223e-01
8.675081729888916016e-01 5.274785161018371582e-01
1.234169840812683105e+00 5.192719101905822754e-01
9.751518964767456055e-01 5.249097347259521484e-01
-6.832354068756103516e-01 5.968161225318908691e-01
1.237533569335937500e+00 5.192030072212219238e-01
-5.856832265853881836e-01 5.888141989707946777e-01
7.194979190826416016e-01 5.312482714653015137e-01
1.691656112670898438e+00 5.107741355895996094e-01
-1.541021943092346191e+00 8.407741189002990723e-01
-1.440105795860290527e+00 7.634158134460449219e-01
-6.933270096778869629e-01 5.977059006690979004e-01
9.718217700719833374e-02 5.513949394226074219e-01
1.654653429985046387e+00 5.114033818244934082e-01
1.183711886405944824e+00 5.203173756599426270e-01
8.574165105819702148e-01 5.277266502380371094e-01
-1.557841420173645020e+00 8.582189679145812988e-01
8.035946488380432129e-01 5.290712714195251465e-01
-1.618391036987304688e+00 9.385952949523925781e-01
-2.122937738895416260e-01 5.653821825981140137e-01
1.002062916755676270e+00 5.242893695831298828e-01
-3.838510513305664062e-01 5.749996304512023926e-01
1.129889965057373047e+00 5.214573740959167480e-01
8.103222846984863281e-01 5.289012193679809570e-01
1.624378442764282227e+00 5.119246244430541992e-01
8.170500993728637695e-01 5.287317633628845215e-01
1.375452160835266113e+00 5.164643526077270508e-01
-3.165737092494964600e-01 5.710331201553344727e-01
